id;title;original title;date;date circa;creator;creator info;place;city;state;country;type;medium;color;height;width;collection;description;license;latitude;longitude;altitude;heading;tilt;fov;media
0071824cx036a-04;Vista do bairro do Flamengo, detaque para o morro do Pão de Açucar ao fundo;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Flamengo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;É possível ver também parte do bairro da Urca.;PD;-22.928832;-43.183658;132.52;116.49;86.1;44.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-04.jpg
0071824cx036a-03;Vista do bairro do Flamengo, destaque para o morro do Pão de Açucar ao fundo;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Flamengo;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;É possível ver também parte do bairro da Urca.;PD;-22.929076000000002;-43.182009;97.93;126.41;85.09;42.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-03.jpg
0071824cx036a-02;Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Jurujuba;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).;PD;-22.942805;-43.11474000000001;129.82;-108.56;91.64;44.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-02.jpg
0071824cx031-08;Monumento em homenagem a D. Pedro I, estátua equestre;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praça do Rocio, atual Praça Tiradentes;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;A estátua equestre de D. Pedro I  foi inaugurada em 1862, com projeto de João Maximiano Mafra, executado pelo escultor francês Louis Rochet a mando do imperador Pedro II do Brasil.;PD;-22.906866;-43.182593;11.2;-108.49;101.35;41.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx031-08.jpg
0071824cx031-07;Passeio Público;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;A lagoa do Boqueirão foi aterrada com material proveniente do desmonte do pequeno Morro das Mangueiras, que se erguia onde hoje está a Rua Visconde de Maranguape, na Lapa. A tarefa de arrasar o morro, aterrar a lagoa e construir o jardim foi entregue ao Mestre Valentim da Fonseca e Silva, considerado o melhor escultor do Rio na época. O Passeio  foi construído entre 1779 e 1783. Foi o primeiro jardim público da cidade e do país, até então existiam apenas hortas e canteiros.;PD;-22.913813;-43.175984;10.46;-47.61;87.43;45.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx031-07.jpg
0071824cx028-11;Corcovado, tomado da Lagoa Rodrigo de Freitas;Corcovado da Lagoa;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Lagoa Rodrigo de Freitas;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;;PD;-22.96217900000001;-43.202619;16.22;-39.16;100.54;34.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-11.jpg
0071824cx028-10;Corcovado, tomado da Lagoa Rodrigo de Freitas;Corcovado da Lagoa;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Lagoa Rodrigo de Freitas;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;;PD;-22.961853;-43.202842;11.66;-37.84;97.97;42.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-10.jpg
0071824cx028-09;Vista do morro Dois Irmãos e da Pedra da Gávea, tomada da Lagoa Rodrigo de Freitas, na altura da Fonte da Saudade;Gávea da Lagoa;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Lagoa Rodrigo de Freitas;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.960673;-43.201995000000004;15.45;-123.94;90.5;53.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-09.jpg
0071824cx028-08;Vista do Pico da Tijuca;Serra da Tijuca;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Tijuca;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.915454;-43.233608000000004;19.17;-127.96;99.29;58.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-08.jpg
0071824cx028-05;Pedra da Gávea, tomada da Floresta da Tijuca;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.970777;-43.269597999999995;414.57;-160.44;92.27;39.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-05.jpg
0071824cx028-03;Vista do Pico do Perdido a partir do antigo Jardim Zoológico barão de Drummond;;;1887/1893;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Vila Isabel;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Também conhecido como Pedra do Andaraí ou Pico do Papagaio, a partir do jardim zoológico barão de Drummond, situado no bairro de Vila Isabel. Atualmente, este local é um parque chamado Recanto do Trovador.;PD;-22.91603;-43.261818;49.08;-138.06;95.22;44.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-03.jpg
0071824cx028-02;Vista da Lagoa Rodrigo de Freitas, com a Companhia de Fiação e Tecelagem Corcovado ao fundo;Corcovado da Lagoa;;1895/1905;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Lagoa Rodrigo de Freitas;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.959784;-43.201397;19.62;-96.65;93.19;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-02.jpg
0071824cx028-01;Vista do morro Dois Irmãos e da Pedra Gávea, tomada das cercanias da Fonte da Saudade;;;1895/1905;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Lagoa Rodrigo de Freitas;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.970135;-43.205613;38.89;-113.36;96.73;53.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx028-01.jpg
0071824cx024-07;Cascata;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Jardim Botânico;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;;PD;-22.969425;-43.225106;15.19;-83.93;96.59;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx024-07.jpg
0071824cx024-04;Vista da Baía de Guanabara, com destaque para o Pão de Açúcar;Vista do alto do Corcovado;;1882/1892;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Corcovado;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;O panorama abrange também os bairros de Botafogo, Flamengo e Urca, vistos a partir do Corcovado.;PD;-22.951697;-43.210244;734.83;87.88;86.15;51.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx024-04.jpg
0071824cx024-03;Vista da Baía de Guanabara, com destaque para o Pão de Açúcar;Vista do alto do Corcovado;;1882/1892;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Corcovado;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;O panorama abrange também os bairros de Botafogo, Flamengo e Urca, vistos a partir do Corcovado.;PD;-22.944978;-43.196451;373.63;95.94;85.44;47.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx024-03.jpg
0071824cx024-02;Fortaleza de Santa Cruz;S. Cruz;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Jurujuba;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Fortaleza de Santa Cruz da Barra, localizada no bairro de Jurujuba em Niterói.;PD;-22.938271;-43.13025;64.38;-86.84;87.94;46.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx024-02.jpg
0071824cx024-01;Panorama do Rio de Janeiro tomado do Morro do Castelo;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Morro do Castelo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Ao fundo, a Baía de Guanabara.;PD;-22.905194;-43.173251;63.71;63.59;87.17;63.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx024-01.jpg
0071824cx023-08;Floresta da Tijuca;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;A Floresta da Tijuca é parte do Parque Nacional da Tijuca.;PD;-22.959954;-43.270324;349.64;46.47;86.14;57.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx023-08.jpg
0071824cx023-07;Vista da Lagoa Rodrigo de Freitas, com a Companhia de Fiação e Tecelagem Corcovado ao fundo;;;1895/1905;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Lagoa Rodrigo de Freitas, próximo à Fonte da Saudade.;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.959784;-43.201397;27.49;-96.65;93.19;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx023-07.jpg
0071824cx023-06;Vista da Pedra da Gávea tomada do largo do Humaitá;Largo do Humaitá;;1895/1905;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Humaitá;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.960225;-43.203340999999995;13.69;-119.43;93.6;51.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx023-06.jpg
0071824cx023-05;Vista Chinesa;Vista Chinesa;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.968677;-43.254162;469.2;109.49;87.7;57.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx023-05.jpg
0071824cx023-04;Pedra da Gávea;La Gávea de la Tijuca;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Vista da Pedra da Gávea tomada da Floresta da Tijuca.;PD;-22.968481;-43.262642;486.86;-145.26;93.32;38.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx023-04.jpg
0071824cx023-02;Panorama do Rio de Janeiro tomado do Morro do Castelo;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.905194;-43.173251;63.0;63.59;87.17;63.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx023-02.jpg
0071824cx023-01;A Glória vista a partir do Morro do Castelo;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Morro do Castelo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Bairro da Glória fotografado a partir do Morro do Castelo.;PD;-22.908924;-43.174555;58.11;-175.87;89.64;38.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx023-01.jpg
0071824cx022-15;Liceu de Artes e Ofícios;Liceu de Artes e Ofícios;;1885/1905;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Liceu de Artes e Ofícios, localizado na antiga rua da Guarda Velha. Foi fundado em 1856 pelo comendador Francisco Joaquim Béthencourt da Silva a fim de difundir o ensino das belas-artes aplicadas aos ofícios e à indústria, e voltado especialmente para homens livres da classe operária. As mulheres só foram admitidas em 1881. Além das classes em seu estatuto de fundação já se previa a instalação de uma biblioteca, edição de uma revista e realização de exposições com os trabalhos dos alunos. O Liceu foi a primeira escola brasileira a adotar o ensino noturno.;PD;-22.908209;-43.177821;16.18;12.21;90.99;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx022-15.jpg
0071824cx022-14;Liceu de Artes e Ofícios;Liceu de Artes e Ofícios;;1885/1905;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Liceu de Artes e Ofícios, localizado na antiga rua da Guarda Velha. Foi fundado em 1856 pelo comendador Francisco Joaquim Béthencourt da Silva a fim de difundir o ensino das belas-artes aplicadas aos ofícios e à indústria, e voltado especialmente para homens livres da classe operária. As mulheres só foram admitidas em 1881. Além das classes em seu estatuto de fundação já se previa a instalação de uma biblioteca, edição de uma revista e realização de exposições com os trabalhos dos alunos. O Liceu foi a primeira escola brasileira a adotar o ensino noturno.;PD;-22.908181;-43.177881;11.62;33.71;98.06;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx022-14.jpg
